,reporting_year,borough_block_lot,property_street_address_or,borough,zip_code,sold_date,vacant_on_12_31,construction_reported,vacant_6_30_or_date_sold,primary_business_activity,property_number,property_street,unit,borough_1,postcode,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,nbhd,expir_dt_of_most_recent_lease,coordinates,bidid,coun_dist_2023
259129,2022 and 2023,3065990001,82 AVENUE O,BROOKLYN,11204.0,,FILLED,,,OTHER,82,AVENUE O,4,Brooklyn,11204.0,40.6101912,-73.98192,311.0,44.0,43200.0,3174258,3065990001,BK1101,Bensonhurst,,POINT (-73.98192 40.6101912),,43.0
259130,2022 and 2023,3065990001,82 AVENUE O,BROOKLYN,11204.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,82,AVENUE O,4,Brooklyn,11204.0,40.6101912,-73.98192,311.0,44.0,43200.0,3174258,3065990001,BK1101,Bensonhurst,,POINT (-73.98192 40.6101912),,43.0
259131,2022 and 2023,3066000001,106 AVENUE O,BROOKLYN,11204.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,106,AVENUE O,,Brooklyn,11204.0,40.6102926,-73.9809943,311.0,44.0,43200.0,3174332,3066000001,BK1101,Bensonhurst,,POINT (-73.9809943 40.6102926),,43.0
259132,2022 and 2023,3066000001,108 Avenue O,BROOKLYN,11204.0,,FILLED,,,MANUFACTURING,106,AVENUE O,,Brooklyn,11204.0,40.6102926,-73.9809943,311.0,44.0,43200.0,3174332,3066000001,BK1101,Bensonhurst,,POINT (-73.9809943 40.6102926),,43.0
259133,2022 and 2023,3066000001,110 Avenue O,BROOKLYN,11204.0,,FILLED,,,MANUFACTURING,106,AVENUE O,,Brooklyn,11204.0,40.6102926,-73.9809943,311.0,44.0,43200.0,3174332,3066000001,BK1101,Bensonhurst,,POINT (-73.9809943 40.6102926),,43.0
259134,2022 and 2023,3066000008,1502 WEST 6 STREET,BROOKLYN,11204.0,,FILLED,,,FOOD SERVICES,1502,WEST 6 STREET,,Brooklyn,11204.0,40.6103583,-73.9804143999999,311.0,44.0,43200.0,3174339,3066000008,BK1101,Bensonhurst,,POINT (-73.9804143999999 40.6103583),,43.0
259135,2022 and 2023,3066000008,1502 WEST 6 STREET,BROOKLYN,11204.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,1502,WEST 6 STREET,,Brooklyn,11204.0,40.6103583,-73.9804143999999,311.0,44.0,43200.0,3174339,3066000008,BK1101,Bensonhurst,,POINT (-73.9804143999999 40.6103583),,43.0
259136,2022 and 2023,3066000008,1502 WEST 6 STREET,BROOKLYN,11204.0,,FILLED,,,FOOD SERVICES,1502,WEST 6 STREET,,Brooklyn,11204.0,40.6103583,-73.9804143999999,311.0,44.0,43200.0,3174339,3066000008,BK1101,Bensonhurst,,POINT (-73.9804143999999 40.6103583),,43.0
259137,2022 and 2023,3066010001,1501 WEST 6 STREET,BROOKLYN,11204.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,1501,WEST 6 STREET,,Brooklyn,11204.0,40.6104159,-73.979867,311.0,44.0,43200.0,3174382,3066010001,BK1101,Bensonhurst,,POINT (-73.979867 40.6104159),,43.0
259169,2022 and 2023,3066190031,165 KINGS HIGHWAY,BROOKLYN,11223.0,,FILLED,,,FOOD SERVICES,165,KINGS HIGHWAY,,Brooklyn,11223.0,40.6060223,-73.9854828999999,311.0,44.0,42800.0,3402995,3066190031,BK1103,Gravesend (West),,POINT (-73.9854828999999 40.6060223),,43.0
259170,2022 and 2023,3066200032,175 KINGS HIGHWAY,BROOKLYN,11223.0,,FILLED,,,RETAIL,175,KINGS HIGHWAY,,Brooklyn,11223.0,40.60590690000001,-73.9845356999999,311.0,44.0,42800.0,3175318,3066200032,BK1103,Gravesend (West),,POINT (-73.9845356999999 40.60590690000001),,43.0
259171,2022 and 2023,3066210028,1656 WEST 10 STREET,BROOKLYN,11223.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,1656,WEST 10 STREET,,Brooklyn,11223.0,40.6061758,-73.9834876999999,311.0,44.0,42800.0,3175348,3066210028,BK1103,Gravesend (West),,POINT (-73.9834876999999 40.6061758),,43.0
259172,2022 and 2023,3066210049,203 KINGS HIGHWAY,BROOKLYN,11223.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,205,KINGS HIGHWAY,,Brooklyn,11223.0,40.60579980000001,-73.9837723,311.0,44.0,42800.0,3175350,3066210049,BK1103,Gravesend (West),,POINT (-73.9837723 40.60579980000001),,43.0
259173,2022 and 2023,3066210049,205 KINGS HIGHWAY,BROOKLYN,11223.0,,FILLED,,,LEGAL SERVICES,205,KINGS HIGHWAY,,Brooklyn,11223.0,40.60579980000001,-73.9837723,311.0,44.0,42800.0,3175350,3066210049,BK1103,Gravesend (West),,POINT (-73.9837723 40.60579980000001),,43.0
259174,2022 and 2023,3066221107,1671 West 10th Street,BROOKLYN,11223.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,1671,WEST 10 STREET,C1,Brooklyn,11223.0,40.606006,-73.982879,311.0,44.0,42800.0,3395506,3066221107,BK1103,Gravesend (West),,POINT (-73.982879 40.606006),,43.0
259175,2022 and 2023,3066221240,99 Quentin Road,BROOKLYN,11223.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,99,QUENTIN ROAD,,Brooklyn,11223.0,40.605794,-73.9828,311.0,44.0,42800.0,3395506,3066221240,BK1103,Gravesend (West),,POINT (-73.9828 40.605794),,43.0
259176,2022 and 2023,3066230039,1684 WEST 8 STREET,BROOKLYN,11223.0,,FILLED,,,ACCOUNTING SERVICES,1684,WEST 8 STREET,,Brooklyn,11223.0,40.60593939999999,-73.9814781,311.0,44.0,42600.0,3175430,3066230039,BK1103,Gravesend (West),,POINT (-73.9814781 40.60593939999999),,43.0
259207,2022 and 2023,3066430049,1797 Stillwell Ave,BROOKLYN,11223.0,,FILLED,,,OTHER,1797,STILLWELL AVENUE,,Brooklyn,11223.0,40.6028137,-73.9860561,311.0,44.0,40400.0,3176365,3066430049,BK1103,Gravesend (West),,POINT (-73.9860561 40.6028137),,43.0
259208,2022 and 2023,3066430049,3 Highlawn Ave,BROOKLYN,11223.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,1797,STILLWELL AVENUE,,Brooklyn,11223.0,40.6028137,-73.9860561,311.0,44.0,40400.0,3176365,3066430049,BK1103,Gravesend (West),,POINT (-73.9860561 40.6028137),,43.0
259209,2022 and 2023,3066430049,7 Highlawn Ave,BROOKLYN,11223.0,,FILLED,,,OTHER,1797,STILLWELL AVENUE,,Brooklyn,11223.0,40.6028137,-73.9860561,311.0,44.0,40400.0,3176365,3066430049,BK1103,Gravesend (West),,POINT (-73.9860561 40.6028137),,43.0
259210,2022 and 2023,3066430055,1783 STILLWELL AVENUE,BROOKLYN,11223.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,1783,STILLWELL AVENUE,,Brooklyn,11223.0,40.6031129,-73.9861137,311.0,44.0,40400.0,3176370,3066430055,BK1103,Gravesend (West),,POINT (-73.9861137 40.6031129),,43.0
259211,2022 and 2023,3066460001,74 QUENTIN ROAD,BROOKLYN,11223.0,,FILLED,,,EDUCATIONAL SERVICES,74,QUENTIN ROAD,,Brooklyn,11223.0,40.605212400000006,-73.9838192,311.0,47.0,42800.0,3176511,3066460001,BK1103,Gravesend (West),,POINT (-73.9838192 40.605212400000006),,43.0
259212,2022 and 2023,3066460001,74 QUENTIN ROAD,BROOKLYN,11223.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,74,QUENTIN ROAD,,Brooklyn,11223.0,40.605212400000006,-73.9838192,311.0,47.0,42800.0,3176511,3066460001,BK1103,Gravesend (West),,POINT (-73.9838192 40.605212400000006),,43.0
259213,2022 and 2023,3066470002,212 KINGS HIGHWAY,BROOKLYN,11223.0,,FILLED,,,FOOD SERVICES,212,KINGS HIGHWAY,,Brooklyn,11223.0,40.6052452,-73.9828792999999,311.0,47.0,42800.0,3176582,3066470002,BK1103,Gravesend (West),,POINT (-73.9828792999999 40.6052452),,43.0
259214,2022 and 2023,3066470015,228 KINGS HIGHWAY,BROOKLYN,11223.0,,VACANT,,,FOOD SERVICES,228,KINGS HIGHWAY,,Brooklyn,11223.0,40.6051682,-73.9823499,311.0,47.0,42800.0,3176589,3066470015,BK1103,Gravesend (West),,POINT (-73.9823499 40.6051682),,43.0
259215,2022 and 2023,3066480001,239 KINGS HIGHWAY,BROOKLYN,11223.0,,FILLED,,,FOOD SERVICES,239,KINGS HIGHWAY,,Brooklyn,11223.0,40.60550030000001,-73.981806,311.0,44.0,42600.0,3176663,3066480001,BK1103,Gravesend (West),,POINT (-73.981806 40.60550030000001),,43.0
259216,2022 and 2023,3066480014,238 KINGS HIGHWAY,BROOKLYN,11223.0,,FILLED,,,FOOD SERVICES,238,KINGS HIGHWAY,,Brooklyn,11223.0,40.6051078,-73.9818961,311.0,47.0,42600.0,3176667,3066480014,BK1103,Gravesend (West),,POINT (-73.9818961 40.6051078),,43.0
259217,2022 and 2023,3066490001,259 KINGS HIGHWAY,BROOKLYN,11223.0,,FILLED,,,FOOD SERVICES,259,KINGS HIGHWAY,,Brooklyn,11223.0,40.6055029,-73.9809921,311.0,44.0,42600.0,3176747,3066490001,BK1103,Gravesend (West),,POINT (-73.9809921 40.6055029),,43.0
259218,2022 and 2023,3066490008,275 Kingshway,BROOKLYN,11223.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,1702,WEST 7 STREET,,Brooklyn,11223.0,40.60550280000001,-73.9804411,311.0,44.0,42600.0,3176750,3066490008,BK1103,Gravesend (West),,POINT (-73.9804411 40.60550280000001),,43.0
259219,2022 and 2023,3066490008,281 Kingshway,BROOKLYN,11223.0,,FILLED,,,RETAIL,1702,WEST 7 STREET,,Brooklyn,11223.0,40.60550280000001,-73.9804411,311.0,44.0,42600.0,3176750,3066490008,BK1103,Gravesend (West),,POINT (-73.9804411 40.60550280000001),,43.0
259220,2022 and 2023,3066490008,277 Kingshway,BROOKLYN,11223.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,1702,WEST 7 STREET,,Brooklyn,11223.0,40.60550280000001,-73.9804411,311.0,44.0,42600.0,3176750,3066490008,BK1103,Gravesend (West),,POINT (-73.9804411 40.60550280000001),,43.0
259221,2022 and 2023,3066490008,279 Kingshway,BROOKLYN,11223.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,1702,WEST 7 STREET,,Brooklyn,11223.0,40.60550280000001,-73.9804411,311.0,44.0,42600.0,3176750,3066490008,BK1103,Gravesend (West),,POINT (-73.9804411 40.60550280000001),,43.0
259222,2022 and 2023,3066490051,145 Highlawn Avenue,BROOKLYN,11223.0,,FILLED,,,RETAIL,1797,WEST 8 STREET,,Brooklyn,11223.0,40.603425,-73.9805245,312.0,44.0,42600.0,3176775,3066490051,BK1103,Gravesend (West),,POINT (-73.9805245 40.603425),,43.0
259223,2022 and 2023,3066490079,260 Kings Highway,BROOKLYN,11223.0,,FILLED,,,OTHER,260,KINGS HIGHWAY,,Brooklyn,11223.0,40.60500329999999,-73.980931,311.0,47.0,42600.0,3176802,3066490079,BK1103,Gravesend (West),,POINT (-73.980931 40.60500329999999),,43.0
259224,2022 and 2023,3066490079,1727 West 8th Street,BROOKLYN,11223.0,,FILLED,,,OTHER,260,KINGS HIGHWAY,,Brooklyn,11223.0,40.60500329999999,-73.980931,311.0,47.0,42600.0,3176802,3066490079,BK1103,Gravesend (West),,POINT (-73.980931 40.60500329999999),,43.0
259225,2022 and 2023,3066490079,260 Kings Highway,BROOKLYN,11223.0,,FILLED,,,OTHER,260,KINGS HIGHWAY,,Brooklyn,11223.0,40.60500329999999,-73.980931,311.0,47.0,42600.0,3176802,3066490079,BK1103,Gravesend (West),,POINT (-73.980931 40.60500329999999),,43.0
259226,2022 and 2023,3066490079,1729 West 8th Street,BROOKLYN,11223.0,,FILLED,,,OTHER,260,KINGS HIGHWAY,,Brooklyn,11223.0,40.60500329999999,-73.980931,311.0,47.0,42600.0,3176802,3066490079,BK1103,Gravesend (West),,POINT (-73.980931 40.60500329999999),,43.0
259227,2022 and 2023,3066500001,285 Kings Highway,BROOKLYN,11223.0,,FILLED,,,RETAIL,287,KINGS HIGHWAY,,Brooklyn,11223.0,40.6055055,-73.9800089,311.0,44.0,42600.0,3176806,3066500001,BK1103,Gravesend (West),,POINT (-73.9800089 40.6055055),,43.0
259228,2022 and 2023,3066500001,287 Kings Highway,BROOKLYN,11223.0,,FILLED,,,FINANCE & INSURANCE,287,KINGS HIGHWAY,,Brooklyn,11223.0,40.6055055,-73.9800089,311.0,44.0,42600.0,3176806,3066500001,BK1103,Gravesend (West),,POINT (-73.9800089 40.6055055),,43.0
259229,2022 and 2023,3066500011,301 KINGS HIGHWAY,BROOKLYN,11223.0,,FILLED,,,RETAIL,301,KINGS HIGHWAY,,Brooklyn,11223.0,40.60536809999999,-73.9794038999999,311.0,44.0,42600.0,3176808,3066500011,BK1103,Gravesend (West),,POINT (-73.9794038999999 40.60536809999999),,43.0
259230,2022 and 2023,3066500011,301 KINGS HIGHWAY,BROOKLYN,11223.0,,FILLED,,,OTHER,301,KINGS HIGHWAY,,Brooklyn,11223.0,40.60536809999999,-73.9794038999999,311.0,44.0,42600.0,3176808,3066500011,BK1103,Gravesend (West),,POINT (-73.9794038999999 40.60536809999999),,43.0
259231,2022 and 2023,3066500022,302 KINGS HIGHWAY,BROOKLYN,11223.0,,FILLED,,,RETAIL,302,KINGS HIGHWAY,,Brooklyn,11223.0,40.6048768,-73.9793465,311.0,47.0,42600.0,3176815,3066500022,BK1103,Gravesend (West),,POINT (-73.9793465 40.6048768),,43.0
259232,2022 and 2023,3066500022,306 Kings Highway,BROOKLYN,11223.0,,FILLED,,,RETAIL,302,KINGS HIGHWAY,,Brooklyn,11223.0,40.6048768,-73.9793465,311.0,47.0,42600.0,3176815,3066500022,BK1103,Gravesend (West),,POINT (-73.9793465 40.6048768),,43.0
259233,2022 and 2023,3066500022,302-306 Kings Highway,BROOKLYN,11223.0,,FILLED,,,OTHER,302,KINGS HIGHWAY,,Brooklyn,11223.0,40.6048768,-73.9793465,311.0,47.0,42600.0,3176815,3066500022,BK1103,Gravesend (West),,POINT (-73.9793465 40.6048768),,43.0
259234,2022 and 2023,3066510019,319 KINGS HIGHWAY,BROOKLYN,11223.0,,FILLED,,,FOOD SERVICES,319,KINGS HIGHWAY,,Brooklyn,11223.0,40.605186800000006,-73.9784099999999,311.0,44.0,42600.0,3176862,3066510019,BK1103,Gravesend (West),,POINT (-73.9784099999999 40.605186800000006),,43.0
259235,2022 and 2023,3066510027,320 KINGS HIGHWAY,BROOKLYN,11223.0,,FILLED,,,FOOD SERVICES,320,KINGS HIGHWAY,,Brooklyn,11223.0,40.604717400000006,-73.9783453999999,311.0,47.0,42600.0,3176863,3066510027,BK1103,Gravesend (West),,POINT (-73.9783453999999 40.604717400000006),,43.0
259236,2022 and 2023,3066510078,309 KINGS HIGHWAY,BROOKLYN,11223.0,,FILLED,,,FOOD SERVICES,309,KINGS HIGHWAY,,Brooklyn,11223.0,40.60522530000001,-73.9789358,311.0,44.0,42600.0,3176893,3066510078,BK1103,Gravesend (West),,POINT (-73.9789358 40.60522530000001),,43.0
259237,2022 and 2023,3066510078,309 KINGS HIGHWAY,BROOKLYN,11223.0,,FILLED,,,FINANCE & INSURANCE,309,KINGS HIGHWAY,,Brooklyn,11223.0,40.60522530000001,-73.9789358,311.0,44.0,42600.0,3176893,3066510078,BK1103,Gravesend (West),,POINT (-73.9789358 40.60522530000001),,43.0
259338,2022 and 2023,3066670001,4 HIGHLAWN AVENUE,BROOKLYN,11223.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,1801,STILLWELL AVENUE,,Brooklyn,11223.0,40.6025475,-73.9860165999999,311.0,47.0,40400.0,3177669,3066670001,BK1103,Gravesend (West),,POINT (-73.9860165999999 40.6025475),,43.0
259339,2022 and 2023,3066670001,1801 STILLWELL AVENUE,BROOKLYN,11223.0,,FILLED,,,RETAIL,1801,STILLWELL AVENUE,,Brooklyn,11223.0,40.6025475,-73.9860165999999,311.0,47.0,40400.0,3177669,3066670001,BK1103,Gravesend (West),,POINT (-73.9860165999999 40.6025475),,43.0
259340,2022 and 2023,3066670071,1839 STILLWELL AVENUE,BROOKLYN,11223.0,,FILLED,,,OTHER,1839,STILLWELL AVENUE,,Brooklyn,11223.0,40.6016883,-73.9858547,311.0,47.0,40400.0,3177686,3066670071,BK1103,Gravesend (West),,POINT (-73.9858547 40.6016883),,43.0
259341,2022 and 2023,3066670072,1837 STILLWELL AVENUE,BROOKLYN,11223.0,,FILLED,,,OTHER,1837,STILLWELL AVENUE,,Brooklyn,11223.0,40.6017405,-73.9858655,311.0,47.0,40400.0,3177687,3066670072,BK1103,Gravesend (West),,POINT (-73.9858655 40.6017405),,43.0
259342,2022 and 2023,3066680044,45 AVENUE S,BROOKLYN,11223.0,,FILLED,,,OTHER,45,AVENUE S,,Brooklyn,11223.0,40.6006725,-73.9842128,311.0,47.0,40400.0,3177732,3066680044,BK1103,Gravesend (West),,POINT (-73.9842128 40.6006725),,43.0
259343,2022 and 2023,3066680045,43 AVENUE S,BROOKLYN,11223.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,43,AVENUE S,,Brooklyn,11223.0,40.6006643,-73.9842993,311.0,47.0,40400.0,3177733,3066680045,BK1103,Gravesend (West),,POINT (-73.9842993 40.6006643),,43.0
259344,2022 and 2023,3066680046,41 AVENUE S,BROOKLYN,11223.0,,FILLED,,,OTHER,41,AVENUE S,,Brooklyn,11223.0,40.60065610000001,-73.9843605,311.0,47.0,40400.0,3177734,3066680046,BK1103,Gravesend (West),,POINT (-73.9843605 40.60065610000001),,43.0
259345,2022 and 2023,3066680047,39 AVENUE S,BROOKLYN,11223.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,39,AVENUE S,,Brooklyn,11223.0,40.6006506,-73.9844217,311.0,47.0,40400.0,3177735,3066680047,BK1103,Gravesend (West),,POINT (-73.9844217 40.6006506),,43.0
259346,2022 and 2023,3066680048,37 AVENUE S,BROOKLYN,11223.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,37,AVENUE S,,Brooklyn,11223.0,40.6006451,-73.9844865,311.0,47.0,40400.0,3177736,3066680048,BK1103,Gravesend (West),,POINT (-73.9844865 40.6006451),,43.0
259347,2022 and 2023,3066710050,97 AVENUE S,BROOKLYN,11223.0,,FILLED,,,RETAIL,97,AVENUE S,4,Brooklyn,11223.0,40.60097139999999,-73.9820665,311.0,47.0,40600.0,3177903,3066710050,BK1103,Gravesend (West),,POINT (-73.9820665 40.60097139999999),,43.0
259348,2022 and 2023,3066720006,134 Highlawn Avenue,BROOKLYN,11223.0,,FILLED,,,OTHER,1802,WEST 8 STREET,,Brooklyn,11223.0,40.603071,-73.9810072,311.0,47.0,40800.0,3320860,3066720006,BK1103,Gravesend (West),,POINT (-73.9810072 40.603071),,43.0
259349,2022 and 2023,3066720006,136 Highlawn Avenue,BROOKLYN,11223.0,,FILLED,,,OTHER,1802,WEST 8 STREET,,Brooklyn,11223.0,40.603071,-73.9810072,311.0,47.0,40800.0,3320860,3066720006,BK1103,Gravesend (West),,POINT (-73.9810072 40.603071),,43.0
259350,2022 and 2023,3066720006,138 Highlawn Avenue,BROOKLYN,11223.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,1802,WEST 8 STREET,,Brooklyn,11223.0,40.603071,-73.9810072,311.0,47.0,40800.0,3320860,3066720006,BK1103,Gravesend (West),,POINT (-73.9810072 40.603071),,43.0
259351,2022 and 2023,3066720006,140 Highlawn Avenue,BROOKLYN,11223.0,,FILLED,,YES,OTHER,1802,WEST 8 STREET,,Brooklyn,11223.0,40.603071,-73.9810072,311.0,47.0,40800.0,3320860,3066720006,BK1103,Gravesend (West),,POINT (-73.9810072 40.603071),,43.0
259352,2022 and 2023,3066720006,144 Highlawn Avenue,BROOKLYN,11223.0,,FILLED,,,OTHER,1802,WEST 8 STREET,,Brooklyn,11223.0,40.603071,-73.9810072,311.0,47.0,40800.0,3320860,3066720006,BK1103,Gravesend (West),,POINT (-73.9810072 40.603071),,43.0
259353,2022 and 2023,3066730001,152 HIGHLAWN AVENUE,BROOKLYN,11223.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,152,HIGHLAWN AVENUE,,Brooklyn,11223.0,40.6030462,-73.9804634,311.0,47.0,40800.0,3329213,3066730001,BK1103,Gravesend (West),,POINT (-73.9804634 40.6030462),,43.0
259354,2022 and 2023,3066730001,152 HIGHLAWN AVENUE,BROOKLYN,11223.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,152,HIGHLAWN AVENUE,,Brooklyn,11223.0,40.6030462,-73.9804634,311.0,47.0,40800.0,3329213,3066730001,BK1103,Gravesend (West),,POINT (-73.9804634 40.6030462),,43.0
259355,2022 and 2023,3066730001,152 HIGHLAWN AVENUE,BROOKLYN,11223.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,152,HIGHLAWN AVENUE,,Brooklyn,11223.0,40.6030462,-73.9804634,311.0,47.0,40800.0,3329213,3066730001,BK1103,Gravesend (West),,POINT (-73.9804634 40.6030462),,43.0
259356,2022 and 2023,3066730001,152 HIGHLAWN AVENUE,BROOKLYN,11223.0,,FILLED,,,OTHER,152,HIGHLAWN AVENUE,,Brooklyn,11223.0,40.6030462,-73.9804634,311.0,47.0,40800.0,3329213,3066730001,BK1103,Gravesend (West),,POINT (-73.9804634 40.6030462),,43.0
259357,2022 and 2023,3066740007,186 HIGHLAWN AVENUE,BROOKLYN,11223.0,,FILLED,,,RETAIL,186,HIGHLAWN AVENUE,,Brooklyn,11223.0,40.6031915,-73.9792136999999,311.0,47.0,40800.0,3178066,3066740007,BK1103,Gravesend (West),,POINT (-73.9792136999999 40.6031915),,43.0
259358,2022 and 2023,3066740010,192 Highlawn Avenue,BROOKLYN,11223.0,,FILLED,,,OTHER,192,HIGHLAWN AVENUE,5A2S,Brooklyn,11223.0,40.60321340000001,-73.9789976999999,311.0,47.0,40800.0,3178069,3066740010,BK1103,Gravesend (West),,POINT (-73.9789976999999 40.60321340000001),,43.0
259359,2022 and 2023,3066740010,1810 West 6th Street,BROOKLYN,11223.0,,FILLED,,,OTHER,192,HIGHLAWN AVENUE,5A2S,Brooklyn,11223.0,40.60321340000001,-73.9789976999999,311.0,47.0,40800.0,3178069,3066740010,BK1103,Gravesend (West),,POINT (-73.9789976999999 40.60321340000001),,43.0
259360,2022 and 2023,3066740042,1890 WEST 6 STREET,BROOKLYN,11223.0,,FILLED,,,RETAIL,1890,WEST 6 STREET,,Brooklyn,11223.0,40.6012508,-73.9787713999999,311.0,47.0,40800.0,3178096,3066740042,BK1103,Gravesend (West),,POINT (-73.9787713999999 40.6012508),,43.0
259361,2022 and 2023,3066750001,196 HIGHLAWN AVENUE,BROOKLYN,11223.0,,FILLED,,,FOOD SERVICES,196,HIGHLAWN AVENUE,,Brooklyn,11223.0,40.603271,-73.9785726999999,311.0,47.0,40800.0,3178122,3066750001,BK1103,Gravesend (West),,POINT (-73.9785726999999 40.603271),,43.0
259362,2022 and 2023,3066750001,196 HIGHLAWN AVENUE,BROOKLYN,11223.0,,FILLED,,,RETAIL,196,HIGHLAWN AVENUE,,Brooklyn,11223.0,40.603271,-73.9785726999999,311.0,47.0,40800.0,3178122,3066750001,BK1103,Gravesend (West),,POINT (-73.9785726999999 40.603271),,43.0
259363,2022 and 2023,3066750001,196 HIGHLAWN AVENUE,BROOKLYN,11223.0,,FILLED,,,OTHER,196,HIGHLAWN AVENUE,,Brooklyn,11223.0,40.603271,-73.9785726999999,311.0,47.0,40800.0,3178122,3066750001,BK1103,Gravesend (West),,POINT (-73.9785726999999 40.603271),,43.0
259731,2022 and 2023,3068480132,1786 STILLWELL AVENUE,BROOKLYN,11223.0,,FILLED,,,FOOD SERVICES,1786,STILLWELL AVENUE,,Brooklyn,11223.0,40.6028385,-73.9867512,311.0,44.0,29800.0,3185023,3068480132,BK1103,Gravesend (West),,POINT (-73.9867512 40.6028385),,43.0
259732,2022 and 2023,3068540038,2471 84 STREET,BROOKLYN,11214.0,,FILLED,,,RETAIL,2471,84 STREET,,Brooklyn,11214.0,40.5994239,-73.9861181,311.0,47.0,29800.0,3185187,3068540038,BK1103,Gravesend (West),,POINT (-73.9861181 40.5994239),,43.0
259733,2022 and 2023,3068540038,2471 84 STREET,BROOKLYN,11214.0,,FILLED,,,RETAIL,2471,84 STREET,,Brooklyn,11214.0,40.5994239,-73.9861181,311.0,47.0,29800.0,3185187,3068540038,BK1103,Gravesend (West),,POINT (-73.9861181 40.5994239),,43.0
259734,2022 and 2023,3068540038,2471 84 STREET,BROOKLYN,11214.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,2471,84 STREET,,Brooklyn,11214.0,40.5994239,-73.9861181,311.0,47.0,29800.0,3185187,3068540038,BK1103,Gravesend (West),,POINT (-73.9861181 40.5994239),,43.0
259735,2022 and 2023,3068540038,2471 84 STREET,BROOKLYN,11214.0,,FILLED,,,RETAIL,2471,84 STREET,,Brooklyn,11214.0,40.5994239,-73.9861181,311.0,47.0,29800.0,3185187,3068540038,BK1103,Gravesend (West),,POINT (-73.9861181 40.5994239),,43.0
259736,2022 and 2023,3068580064,2337 86 STREET,BROOKLYN,11214.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,2337,86 STREET,,Brooklyn,11214.0,40.60026429999999,-73.9905112,311.0,47.0,29800.0,3185344,3068580064,BK1103,Gravesend (West),,POINT (-73.9905112 40.60026429999999),,43.0
259737,2022 and 2023,3068580064,2337 86 STREET,BROOKLYN,11214.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,2337,86 STREET,,Brooklyn,11214.0,40.60026429999999,-73.9905112,311.0,47.0,29800.0,3185344,3068580064,BK1103,Gravesend (West),,POINT (-73.9905112 40.60026429999999),,43.0
259738,2022 and 2023,3068580067,2321 86th Street,BROOKLYN,11214.0,,FILLED,,,RETAIL,2321,86 STREET,,Brooklyn,11214.0,40.60036310000001,-73.9906768,311.0,47.0,29800.0,3185345,3068580067,BK1103,Gravesend (West),,POINT (-73.9906768 40.60036310000001),,43.0
259739,2022 and 2023,3068580067,2323 86th Street,BROOKLYN,11214.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,2321,86 STREET,,Brooklyn,11214.0,40.60036310000001,-73.9906768,311.0,47.0,29800.0,3185345,3068580067,BK1103,Gravesend (West),,POINT (-73.9906768 40.60036310000001),,43.0
259740,2022 and 2023,3068590043,2483 86 Street,BROOKLYN,11214.0,,FILLED,,,RETAIL,2483,86 STREET,,Brooklyn,11214.0,40.5982108,-73.9871158,311.0,47.0,29800.0,3185375,3068590043,BK1103,Gravesend (West),,POINT (-73.9871158 40.5982108),,43.0
259741,2022 and 2023,3068590043,8518 25th ave,BROOKLYN,11214.0,,FILLED,,,OTHER,2483,86 STREET,,Brooklyn,11214.0,40.5982108,-73.9871158,311.0,47.0,29800.0,3185375,3068590043,BK1103,Gravesend (West),,POINT (-73.9871158 40.5982108),,43.0
259742,2022 and 2023,3068590044,2481 86 STREET,BROOKLYN,11214.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,2481,86 STREET,,Brooklyn,11214.0,40.59824650000001,-73.987177,311.0,47.0,29800.0,3185376,3068590044,BK1103,Gravesend (West),,POINT (-73.987177 40.59824650000001),,43.0
